Date,hfck,sbic,scbk,cic,imh,bkg,ncba,eqty,kcb,ctum,coop,brit,absa,Share_Price
2014-07-09,44.5,130.0,309.0,9.95,139.0,,59.5,44.5,51.0,41.5,19.05,20.25,17.15,44.5
2014-07-10,44.25,129.0,314.0,10.05,139.0,,60.0,44.25,51.0,40.5,19.15,20.25,17.0,44.25
2014-07-11,44.5,129.0,313.0,10.45,139.0,,59.5,43.5,51.0,40.75,19.15,21.0,17.0,44.5
2014-07-14,44.0,129.0,312.0,11.05,138.0,,59.5,44.5,51.5,41.0,19.1,20.75,17.0,44.0
2014-07-15,44.25,127.0,319.0,10.9,138.0,,59.5,45.0,52.0,41.0,19.1,21.0,16.95,44.25
2014-07-16,44.25,124.0,294.0,10.85,138.0,,59.0,45.25,53.5,41.25,19.15,21.25,16.9,44.25
2014-07-17,46.5,126.0,319.0,10.5,139.0,,55.5,46.0,53.5,41.25,19.1,21.5,16.9,46.5
2014-07-18,46.75,128.0,312.0,10.6,139.0,,58.0,46.0,54.0,41.75,19.15,22.5,17.0,46.75
2014-07-21,46.5,129.0,310.0,10.5,139.0,,59.5,45.75,54.0,43.0,19.05,22.0,17.0,46.5
2014-07-22,46.25,128.0,306.0,10.25,138.0,,59.0,45.75,53.5,43.0,19.0,21.75,17.0,46.25
2014-07-23,45.75,128.0,308.0,10.1,139.0,,59.0,45.5,53.5,43.25,19.1,22.5,17.05,45.75
2014-07-24,44.75,128.0,308.0,10.05,140.0,,59.5,44.75,53.5,43.75,19.05,22.75,17.0,44.75
2014-07-25,45.0,128.0,308.0,10.0,139.0,,60.5,44.75,53.0,44.0,19.05,23.0,16.95,45.0
2014-07-28,44.25,128.0,308.0,10.0,139.0,,61.0,44.75,53.5,44.75,19.0,23.25,16.6,44.25
2014-07-30,45.0,128.0,308.0,10.05,140.0,,61.0,45.0,54.0,47.75,19.0,23.5,16.35,45.0
2014-07-31,45.25,128.0,309.0,8.3,140.0,,61.0,45.25,54.5,47.0,19.05,23.5,16.95,45.25
2014-08-01,45.0,128.0,312.0,7.95,138.0,,61.0,45.5,54.5,47.75,19.05,23.5,16.95,45.0
2014-08-04,44.5,128.0,309.0,8.0,138.0,,60.5,46.25,56.0,47.75,19.05,23.0,17.0,44.5
2014-08-05,45.0,128.0,309.0,8.15,139.0,,61.0,46.25,58.5,49.25,19.25,23.75,17.0,45.0
2014-08-06,44.75,127.0,310.0,8.5,139.0,,61.0,46.25,58.0,49.25,19.1,24.25,17.05,44.75
2014-08-07,44.25,127.0,311.0,9.05,139.0,,61.0,46.0,55.0,48.75,19.1,24.75,17.0,44.25
2014-08-08,45.75,127.0,310.0,9.15,135.0,,61.5,46.0,54.0,49.0,19.0,25.0,17.0,45.75
2014-08-11,43.5,129.0,312.0,9.0,136.0,,61.5,45.75,53.5,49.0,19.0,24.75,17.05,43.5
2014-08-12,43.75,128.0,314.0,8.85,136.0,,61.5,45.0,54.0,49.0,19.0,24.5,17.05,43.75
2014-08-13,44.25,128.0,312.0,8.75,136.0,,63.5,45.25,55.0,48.5,19.05,24.25,17.05,44.25
2014-08-14,44.5,127.0,312.0,8.95,138.0,,68.0,45.75,56.0,48.0,19.05,24.25,17.2,44.5
2014-08-15,44.5,127.0,316.0,9.2,138.0,,68.5,45.5,56.5,48.0,19.05,24.0,17.3,44.5
2014-08-18,45.25,127.0,313.0,9.0,138.0,,69.5,45.75,56.5,47.75,19.1,23.75,17.45,45.25
2014-08-19,44.25,127.0,314.0,8.95,137.0,,69.5,45.75,56.5,47.75,19.05,23.5,17.45,44.25
2014-08-20,44.25,124.0,315.0,8.95,136.0,,69.0,46.0,56.5,47.25,19.05,23.5,17.9,44.25
2014-08-21,44.5,123.0,315.0,8.95,140.0,,71.0,45.75,57.0,46.75,19.2,23.75,18.2,44.5
2014-08-22,44.75,123.0,317.0,8.6,137.0,,73.5,45.75,57.0,46.5,19.1,23.75,18.0,44.75
2014-08-25,44.75,122.0,319.0,8.7,137.0,,79.0,46.0,57.0,45.75,19.05,24.25,18.0,44.75
2014-08-26,44.5,120.0,319.0,8.5,136.0,,80.0,45.75,57.5,47.0,19.1,24.0,18.05,44.5
2014-08-27,45.0,119.0,317.0,8.5,136.0,,80.0,46.0,57.0,48.0,19.1,24.5,18.1,45.0
2014-08-28,45.0,119.0,319.0,8.6,135.0,,77.5,46.0,57.0,51.0,19.15,24.25,18.1,45.0
2014-08-29,44.5,126.0,318.0,8.55,135.0,,74.0,46.75,57.5,54.0,19.15,24.5,18.0,44.5
2014-09-01,44.5,127.0,318.0,8.55,135.0,,76.0,48.0,58.0,51.5,19.2,24.75,18.0,44.5
2014-09-02,44.5,128.0,320.0,8.5,136.0,,75.0,48.75,58.0,51.5,19.2,25.75,17.95,44.5
2014-09-03,44.25,125.0,319.0,8.5,136.0,,73.5,48.5,58.5,53.5,19.3,26.75,17.6,44.25
2014-09-04,44.5,124.0,320.0,8.5,136.0,,71.5,48.5,57.5,54.5,19.4,27.5,17.5,44.5
2014-09-05,44.5,126.0,325.0,8.45,135.0,,71.0,47.75,57.5,55.5,19.4,26.75,17.55,44.5
2014-09-08,44.75,125.0,324.0,8.45,136.0,,71.5,48.0,57.5,60.0,19.4,26.25,17.55,44.75
2014-09-09,44.5,127.0,322.0,8.35,136.0,,73.0,48.0,57.0,58.0,19.45,25.5,17.35,44.5
2014-09-10,44.5,129.0,329.0,8.55,136.0,,72.5,48.0,57.0,58.0,19.5,26.25,17.3,44.5
2014-09-11,44.5,128.0,334.0,8.5,136.0,,71.0,48.75,57.5,57.5,19.45,27.0,17.2,44.5
2014-09-12,45.75,128.0,337.0,8.45,137.0,,72.0,50.5,57.5,59.5,19.4,27.75,17.05,45.75
2014-09-15,46.25,124.0,336.0,8.55,138.0,,72.5,52.5,58.5,60.5,19.35,29.5,17.05,46.25
2014-09-16,46.25,125.0,336.0,8.95,137.0,,72.5,53.0,59.0,62.0,19.35,32.0,17.15,46.25
2014-09-17,45.5,124.0,336.0,9.4,137.0,,73.0,51.5,58.5,66.5,19.3,32.25,17.45,45.5
2014-09-18,45.75,123.0,339.0,9.45,139.0,,73.5,54.5,58.5,66.5,19.35,33.0,17.3,45.75
2014-09-19,48.5,123.0,345.0,10.3,136.0,,73.5,57.0,59.5,70.5,20.0,34.0,17.5,48.5
2014-09-22,50.0,129.0,347.0,11.3,138.0,,77.5,58.5,60.0,77.0,21.5,36.5,17.65,50.0
2014-09-23,50.0,130.0,344.0,11.85,140.0,,80.5,59.0,59.0,78.0,22.0,37.0,17.8,50.0
2014-09-24,48.0,132.0,340.0,11.4,139.0,,81.5,54.5,57.5,71.5,21.5,34.75,17.8,48.0
2014-09-25,46.25,130.0,339.0,10.55,139.0,,79.0,52.0,57.5,64.5,21.5,32.25,17.75,46.25
2014-09-26,45.75,128.0,330.0,11.0,137.0,,78.0,53.5,57.5,60.0,21.0,33.5,17.7,45.75
2014-09-29,46.75,124.0,339.0,11.0,137.0,,73.0,53.5,58.0,65.5,21.5,35.25,17.5,46.75
2014-09-30,47.25,126.0,332.0,11.1,139.0,,74.5,51.5,58.0,67.0,21.75,35.5,17.45,47.25
2014-10-01,48.0,129.0,345.0,11.4,137.0,,77.0,50.5,58.5,66.5,21.75,34.75,17.4,48.0
2014-10-02,48.25,127.0,334.0,11.5,139.0,,78.5,49.75,58.5,61.5,21.75,33.0,17.1,48.25
2014-10-03,48.0,125.0,335.0,11.3,140.0,,71.5,50.5,58.5,62.5,21.5,33.75,17.1,48.0
2014-10-06,49.0,128.0,337.0,11.1,136.0,,69.0,50.5,58.5,63.0,21.5,33.75,17.1,49.0
2014-10-07,48.25,128.0,337.0,11.15,137.0,,69.5,50.5,58.5,62.5,21.5,33.25,17.05,48.25
2014-10-08,48.75,129.0,340.0,11.3,137.0,,70.0,50.5,59.0,60.5,21.75,32.5,17.05,48.75
2014-10-09,47.5,129.0,341.0,11.3,137.0,,70.0,49.75,59.0,58.5,21.75,29.75,17.15,47.5
2014-10-10,47.5,127.0,340.0,11.15,137.0,,70.5,49.25,59.0,56.5,21.75,27.5,17.05,47.5
2014-10-13,46.0,127.0,341.0,11.05,137.0,,70.0,48.75,57.5,60.0,21.5,30.0,17.05,46.0
2014-10-14,45.75,126.0,340.0,10.9,135.0,,70.0,48.75,58.0,60.0,21.75,29.5,17.1,45.75
2014-10-15,45.75,125.0,340.0,10.7,135.0,,70.0,49.25,58.5,60.0,21.75,29.25,17.05,45.75
2014-10-16,45.75,125.0,339.0,10.6,135.0,,67.0,50.5,58.0,59.5,21.5,28.75,16.9,45.75
2014-10-17,46.25,126.0,339.0,10.55,135.0,,66.0,50.5,57.0,58.5,21.75,28.25,16.95,46.25
2014-10-21,46.25,127.0,339.0,10.5,135.0,,67.0,50.5,56.0,57.5,21.5,26.75,16.8,46.25
2014-10-22,46.25,126.0,336.0,10.3,134.0,,68.0,51.0,56.5,56.0,21.5,26.25,16.95,46.25
2014-10-23,46.25,124.0,336.0,10.05,134.0,,67.0,51.0,56.0,56.0,21.25,25.75,16.95,46.25
2014-10-24,46.0,123.0,325.0,9.9,133.0,,67.0,51.0,55.5,56.5,21.5,25.25,16.8,46.0
2014-10-27,45.75,120.0,339.0,9.95,133.0,,67.5,50.5,53.5,57.5,21.25,25.5,16.85,45.75
2014-10-28,46.0,120.0,333.0,10.0,123.0,,65.5,50.5,54.5,60.0,21.25,27.25,16.9,46.0
2014-10-29,45.75,122.0,331.0,10.15,130.0,,64.5,50.5,54.0,65.0,21.5,29.25,16.65,45.75
2014-10-30,47.0,123.0,335.0,10.05,129.0,,63.0,50.5,54.5,66.0,21.25,29.0,16.75,47.0
2014-10-31,45.0,124.0,336.0,10.0,126.0,,63.5,50.5,54.5,63.0,21.25,26.5,16.8,45.0
2014-11-03,44.5,125.0,333.0,10.0,126.0,,64.5,50.0,54.5,62.0,21.25,26.5,16.8,44.5
2014-11-04,43.5,123.0,332.0,9.75,128.0,,65.0,49.25,54.5,61.5,21.0,25.5,16.9,43.5
2014-11-05,42.5,124.0,334.0,9.55,128.0,,64.5,48.25,54.5,60.0,20.0,24.25,16.75,42.5
2014-11-06,43.75,124.0,333.0,9.4,128.0,,64.5,48.25,54.0,58.0,20.0,24.75,16.5,43.75
2014-11-07,43.5,119.0,335.0,9.55,128.0,,63.0,48.5,53.5,59.0,19.9,25.5,16.55,43.5
2014-11-10,43.0,117.0,331.0,9.85,128.0,,63.0,49.25,53.5,60.5,19.7,26.0,16.6,43.0
2014-11-11,43.25,123.0,331.0,10.05,128.0,,63.5,49.25,55.0,61.0,19.75,26.0,16.75,43.25
2014-11-12,43.5,123.0,336.0,10.0,129.0,,64.5,50.0,55.5,61.5,19.7,24.75,16.95,43.5
2014-11-13,44.75,123.0,332.0,9.85,127.0,,65.0,50.0,56.0,62.0,19.35,25.0,17.1,44.75
2014-11-14,44.25,121.0,332.0,9.8,127.0,,66.0,50.5,56.5,63.5,19.55,25.75,17.1,44.25
2014-11-17,43.75,121.0,332.0,9.8,123.0,,66.0,50.0,56.0,61.5,19.55,25.5,17.05,43.75
2014-11-18,43.5,120.0,332.0,9.75,130.0,,66.0,49.5,56.0,62.0,19.6,25.75,16.9,43.5
2014-11-19,43.75,121.0,334.0,9.75,131.0,,66.0,49.0,56.0,62.0,19.55,25.75,16.9,43.75
2014-11-20,43.75,122.0,331.0,9.75,129.0,,66.5,48.5,56.0,63.0,19.5,26.0,16.9,43.75
2014-11-21,43.5,122.0,334.0,9.75,130.0,,66.5,48.0,56.5,62.0,19.4,26.5,16.95,43.5
2014-11-24,44.0,125.0,331.0,9.85,135.0,,65.5,47.25,56.5,61.5,18.65,26.0,16.75,44.0
2014-11-25,44.75,124.0,332.0,9.9,129.0,,67.0,46.25,57.0,62.0,19.0,25.75,16.8,44.75
2014-11-26,45.0,125.0,333.0,9.85,128.0,,65.5,47.5,58.0,62.0,19.0,25.5,16.95,45.0
2014-11-27,45.5,124.0,334.0,9.8,128.0,,64.0,49.5,58.5,61.0,19.0,25.5,16.95,45.5
2014-11-28,47.0,123.0,333.0,9.7,127.0,,64.0,49.75,58.0,61.0,18.95,26.0,17.0,47.0
2014-12-01,47.0,125.0,338.0,9.8,128.0,,65.0,50.0,58.5,60.5,18.85,25.75,17.0,47.0
2014-12-02,49.25,125.0,337.0,9.75,128.0,,63.5,50.0,58.5,60.5,18.75,26.0,17.0,49.25
2014-12-03,47.5,125.0,339.0,9.7,127.0,,64.0,50.0,59.0,61.0,18.55,26.25,17.1,47.5
2014-12-04,46.0,125.0,339.0,9.65,127.0,,64.5,50.0,59.5,61.5,18.35,26.5,17.1,46.0
2014-12-05,46.5,126.0,338.0,9.6,127.0,,64.0,50.5,58.5,60.5,18.0,26.75,17.05,46.5
2014-12-08,46.25,126.0,339.0,9.4,126.0,,65.5,51.0,58.0,60.0,17.9,27.25,16.85,46.25
2014-12-09,45.25,125.0,340.0,9.35,127.0,,64.0,50.5,58.0,60.5,17.65,27.25,16.9,45.25
2014-12-10,45.75,126.0,338.0,9.25,125.0,,64.5,50.0,58.0,60.0,18.2,27.5,16.85,45.75
2014-12-11,45.75,125.0,339.0,9.15,126.0,,64.0,50.0,58.0,59.5,18.4,27.75,16.1,45.75
2014-12-15,45.25,126.0,337.0,9.0,126.0,,63.5,50.0,58.0,59.0,18.4,27.5,16.5,45.25
2014-12-16,43.5,126.0,337.0,9.25,124.0,,60.5,51.0,57.0,58.5,18.5,27.25,16.5,43.5
2014-12-17,44.0,125.0,338.0,9.45,126.0,,59.0,50.0,56.0,58.5,18.55,27.25,16.55,44.0
2014-12-18,43.5,123.0,334.0,9.45,124.0,,58.0,48.25,52.5,56.5,18.45,26.75,16.5,43.5
2014-12-19,43.0,123.0,335.0,9.15,120.0,,57.5,48.25,53.0,55.5,18.5,26.25,16.1,43.0
2014-12-22,43.25,123.0,333.0,9.1,120.0,,58.0,47.75,54.0,56.0,18.55,25.75,16.25,43.25
2014-12-23,44.0,122.0,332.0,9.0,120.0,,57.0,47.5,55.0,57.5,18.7,26.25,16.45,44.0
2014-12-24,44.5,124.0,324.0,9.05,122.0,,57.0,47.75,57.5,59.0,18.8,26.75,16.5,44.5
2014-12-29,44.75,125.0,332.0,9.3,123.0,,58.0,50.0,58.5,60.0,19.5,27.5,16.55,44.75
2014-12-30,45.5,125.0,334.0,9.45,123.0,,57.0,51.0,59.0,60.5,19.8,30.0,16.6,45.5
2014-12-31,45.75,124.0,335.0,9.6,123.0,,57.5,50.0,57.0,61.0,20.0,29.75,16.65,45.75
2015-01-02,46.75,124.0,334.0,10.0,125.0,,57.5,50.5,57.0,61.5,19.5,29.5,16.75,46.75
2015-01-05,46.75,124.0,333.0,10.05,124.0,,58.0,49.75,56.5,63.5,19.1,29.0,16.45,46.75
2015-01-06,46.25,125.0,335.0,9.85,123.0,,58.5,49.5,56.0,64.5,18.85,28.75,16.4,46.25
2015-01-07,46.25,125.0,339.0,9.85,122.0,,60.5,49.5,56.0,64.0,18.55,28.5,16.3,46.25
2015-01-08,45.75,124.0,338.0,9.75,122.0,,63.0,49.5,56.0,62.5,18.95,27.75,16.25,45.75
2015-01-09,45.25,125.0,337.0,9.65,122.0,,63.0,49.0,56.0,63.0,19.0,28.25,16.4,45.25
2015-01-12,45.75,125.0,340.0,9.5,125.0,,63.0,49.0,56.5,62.5,19.1,28.0,15.95,45.75
2015-01-13,45.75,126.0,338.0,9.45,125.0,,63.5,49.75,57.5,65.5,19.0,28.5,15.95,45.75
2015-01-14,45.25,125.0,337.0,9.45,124.0,,64.5,50.5,59.0,69.0,19.05,28.75,16.05,45.25
2015-01-15,44.75,126.0,339.0,9.65,125.0,,64.0,51.0,58.0,65.0,19.1,29.25,16.25,44.75
2015-01-16,46.5,125.0,338.0,9.9,124.0,,64.0,51.5,59.0,65.5,19.1,29.75,16.4,46.5
2015-01-19,45.5,125.0,336.0,9.9,124.0,,63.0,52.0,59.0,65.0,19.15,29.75,16.25,45.5
2015-01-20,48.5,124.0,336.0,9.9,124.0,,64.5,51.0,58.5,64.5,19.2,29.0,16.3,48.5
2015-01-21,48.75,125.0,336.0,9.9,126.0,,66.5,51.0,58.0,64.0,19.25,28.75,16.15,48.75
2015-01-22,47.75,124.0,336.0,9.95,124.0,,66.5,52.0,59.0,64.5,19.3,28.75,16.05,47.75
2015-01-23,48.0,124.0,341.0,9.9,124.0,,66.5,55.0,59.5,64.0,19.5,29.5,16.1,48.0
2015-01-26,48.0,125.0,338.0,9.95,123.0,,67.0,54.0,59.0,65.5,19.35,29.75,16.2,48.0
2015-01-27,48.75,125.0,341.0,9.9,124.0,,67.5,54.0,58.0,63.5,19.15,28.75,16.15,48.75
2015-01-28,48.0,125.0,342.0,9.95,122.0,,66.5,53.5,58.5,63.5,19.1,28.0,16.2,48.0
2015-01-29,42.0,125.0,339.0,9.95,120.0,,65.5,53.5,58.0,63.0,19.05,27.75,16.1,42.0
2015-01-30,39.25,126.0,341.0,9.95,124.0,,66.0,54.0,58.5,62.0,19.25,27.75,16.15,39.25
2015-02-02,38.25,125.0,339.0,10.0,124.0,,65.5,53.5,58.5,62.5,19.8,28.5,16.15,38.25
2015-02-03,38.0,126.0,340.0,10.45,124.0,,65.5,53.5,59.0,63.5,20.25,28.75,16.3,38.0
2015-02-04,40.75,126.0,340.0,10.9,124.0,,66.0,53.5,59.0,63.5,20.5,29.75,16.5,40.75
2015-02-05,40.75,127.0,340.0,10.9,124.0,,66.0,53.5,59.0,64.0,20.0,29.75,16.7,40.75
2015-02-06,40.75,127.0,341.0,10.95,124.0,,65.5,53.0,59.5,63.5,19.95,29.25,17.0,40.75
2015-02-09,40.75,127.0,341.0,10.95,122.0,,64.5,52.5,59.5,63.0,19.9,29.0,16.95,40.75
2015-02-10,40.5,129.0,341.0,10.95,121.0,,63.0,52.0,59.0,63.0,19.85,29.0,16.95,40.5
2015-02-11,40.5,133.0,347.0,11.0,121.0,,63.5,53.0,58.5,62.5,19.95,28.75,16.65,40.5
2015-02-12,40.5,132.0,344.0,11.0,121.0,,63.0,53.5,59.5,63.0,20.0,29.0,16.65,40.5
2015-02-13,40.75,131.0,345.0,11.05,122.0,,63.0,53.0,59.0,62.5,20.0,29.0,16.7,40.75
2015-02-16,40.5,132.0,344.0,11.2,122.0,,62.5,53.5,59.0,62.5,20.25,29.25,16.7,40.5
2015-02-17,40.75,133.0,347.0,11.25,123.0,,63.0,53.5,59.0,62.5,20.5,29.75,16.85,40.75
2015-02-18,40.5,133.0,347.0,11.55,124.0,,64.5,54.0,58.5,61.5,21.0,29.75,16.85,40.5
2015-02-19,40.0,134.0,348.0,11.35,128.0,,65.0,54.0,59.0,62.0,21.5,29.5,16.85,40.0
2015-02-20,40.0,135.0,349.0,11.1,125.0,,65.0,54.5,59.5,62.0,21.75,29.5,16.9,40.0
2015-02-23,39.75,136.0,348.0,11.2,125.0,,65.5,54.5,59.0,61.5,21.5,29.5,16.95,39.75
2015-02-24,38.5,139.0,350.0,11.3,128.0,,65.5,55.0,59.5,61.0,22.0,28.75,17.05,38.5
2015-02-25,38.75,139.0,350.0,11.35,128.0,,65.5,55.5,59.5,60.5,22.0,29.0,17.15,38.75
2015-02-26,39.0,132.0,350.0,11.3,126.0,,65.5,55.0,59.0,60.0,22.0,29.5,17.2,39.0
2015-02-27,39.0,129.0,354.0,11.2,126.0,,65.0,53.5,60.0,59.5,22.5,29.5,17.25,39.0
2015-03-02,39.25,130.0,352.0,11.25,126.0,,64.0,53.5,59.5,60.0,22.25,29.25,17.2,39.25
2015-03-03,39.0,130.0,352.0,11.2,126.0,,63.0,53.0,59.0,59.5,21.75,29.25,17.0,39.0
2015-03-04,38.75,130.0,352.0,11.2,126.0,,63.0,53.0,59.0,60.5,21.5,29.25,16.95,38.75
2015-03-05,38.75,129.0,352.0,11.35,126.0,,63.5,51.5,59.0,60.0,21.0,29.0,16.3,38.75
2015-03-06,38.5,129.0,352.0,11.3,126.0,,63.0,51.5,59.0,59.5,20.75,28.75,16.8,38.5
2015-03-09,36.75,129.0,354.0,11.3,126.0,,63.0,50.5,58.5,59.5,21.25,28.5,17.05,36.75
2015-03-10,37.0,129.0,354.0,11.15,127.0,,62.5,52.0,58.0,59.0,21.25,28.25,17.05,37.0
2015-03-11,38.0,127.0,354.0,10.9,127.0,,62.5,52.5,59.0,59.0,20.5,27.75,17.0,38.0
2015-03-12,38.75,126.0,354.0,10.3,126.0,,62.0,52.0,59.0,59.0,20.25,27.25,17.0,38.75
2015-03-13,38.75,124.0,355.0,9.4,124.0,,62.0,52.0,59.5,59.0,20.0,27.25,17.05,38.75
2015-03-16,39.0,125.0,354.0,9.4,125.0,,62.0,51.5,60.0,59.0,20.25,27.0,17.05,39.0
2015-03-17,38.25,126.0,352.0,9.35,125.0,,62.0,51.5,60.0,59.0,20.5,27.0,17.1,38.25
2015-03-18,38.75,127.0,350.0,9.1,125.0,,62.0,52.0,60.0,59.0,20.25,27.5,17.15,38.75
2015-03-19,39.0,127.0,349.0,8.9,125.0,,61.5,52.0,60.5,59.0,20.5,27.0,17.1,39.0
2015-03-20,38.75,125.0,339.0,8.85,120.0,,62.0,51.0,60.5,59.0,20.5,26.25,17.1,38.75
2015-03-23,38.5,128.0,331.0,9.25,129.0,,61.0,49.25,60.0,59.0,20.5,26.5,17.1,38.5
2015-03-24,38.5,126.0,346.0,9.55,129.0,,61.0,49.25,60.0,59.0,20.5,26.25,17.1,38.5
2015-03-25,38.75,125.0,342.0,9.65,128.0,,60.0,49.5,60.5,59.5,20.75,26.25,17.15,38.75
2015-03-26,38.25,126.0,340.0,9.9,127.0,,59.5,49.75,60.5,59.5,21.0,25.75,16.9,38.25
2015-03-27,37.5,125.0,337.0,9.95,125.0,,58.5,51.0,60.5,63.0,21.0,26.0,17.25,37.5
2015-03-30,37.0,125.0,345.0,9.85,125.0,,59.0,51.5,61.0,63.0,21.0,26.75,17.5,37.0
2015-03-31,37.25,125.0,344.0,9.85,127.0,,59.5,52.0,60.5,63.5,21.25,27.0,16.4,37.25
2015-04-01,37.75,126.0,345.0,9.85,127.0,,59.5,52.0,60.5,63.0,21.0,27.0,16.45,37.75
2015-04-02,37.5,126.0,338.0,9.75,127.0,,55.5,51.0,60.5,59.5,21.0,26.0,16.55,37.5
2015-04-07,37.25,126.0,336.0,9.45,127.0,,57.5,49.5,60.5,60.5,21.0,26.0,16.45,37.25
2015-04-08,35.75,126.0,336.0,9.5,127.0,,57.0,49.5,61.5,60.5,21.0,25.0,16.45,35.75
2015-04-09,36.0,125.0,339.0,9.4,127.0,,56.5,47.5,61.5,59.5,21.0,25.25,16.3,36.0
2015-04-10,35.25,125.0,342.0,9.4,122.0,,57.0,48.25,62.5,58.5,21.25,25.5,16.0,35.25
2015-04-13,35.0,126.0,341.0,9.35,120.0,,56.5,48.0,64.0,60.0,21.0,25.5,15.95,35.0
2015-04-14,34.75,126.0,342.0,9.2,123.0,,57.0,47.75,64.5,60.0,21.25,25.5,15.95,34.75
2015-04-15,34.5,125.0,347.0,9.1,121.0,,57.0,46.0,65.0,59.5,21.5,25.5,15.8,34.5
2015-04-16,34.5,124.0,345.0,9.0,120.0,,57.0,46.0,64.5,59.5,21.25,25.75,15.75,34.5
2015-04-17,34.75,124.0,345.0,9.15,120.0,,57.0,47.0,64.0,59.5,21.5,25.25,15.6,34.75
2015-04-20,35.0,125.0,344.0,9.25,124.0,,57.5,47.5,64.0,59.5,21.5,24.5,15.6,35.0
2015-04-21,34.25,124.0,344.0,9.2,120.0,,57.5,48.25,64.5,60.0,21.5,22.25,15.45,34.25
2015-04-22,33.0,124.0,344.0,9.2,120.0,,58.0,48.0,64.5,60.0,21.0,20.25,15.3,33.0
2015-04-23,32.75,124.0,345.0,9.2,116.0,,58.0,49.25,64.0,60.0,20.75,20.5,15.4,32.75
2015-04-24,33.75,124.0,347.0,9.25,122.0,,58.5,49.5,63.0,61.0,20.75,22.5,15.45,33.75
2015-04-27,34.25,124.0,347.0,9.25,120.0,,59.0,49.5,63.0,61.0,20.0,22.25,15.6,34.25
2015-04-28,34.25,124.0,346.0,9.25,123.0,,58.5,49.5,62.5,62.0,20.0,21.75,15.5,34.25
2015-04-29,33.75,124.0,348.0,9.25,125.0,,59.0,49.5,62.0,64.0,20.25,21.0,15.7,33.75
2015-04-30,33.75,124.0,344.0,9.2,127.0,,59.0,49.25,62.5,63.5,20.75,22.0,15.95,33.75
2015-05-04,33.75,124.0,321.0,9.2,138.0,,59.0,49.5,62.5,64.5,21.25,23.0,15.8,33.75
2015-05-05,33.25,124.0,329.0,9.2,137.0,,59.0,49.0,62.0,64.5,21.75,23.25,15.75,33.25
2015-05-06,34.25,124.0,332.0,9.25,137.0,,59.5,47.25,60.5,64.5,22.0,24.0,15.75,34.25
2015-05-07,33.5,123.0,322.0,9.25,137.0,,60.0,45.5,59.0,67.0,21.75,24.5,15.75,33.5
2015-05-08,32.75,123.0,320.0,9.25,134.0,,59.0,46.5,60.5,65.0,21.5,24.75,15.95,32.75
2015-05-11,32.25,123.0,320.0,9.25,134.0,,59.0,46.75,60.0,64.0,21.75,24.5,15.8,32.25
2015-05-12,34.25,124.0,320.0,9.2,134.0,,59.0,47.5,58.0,63.0,22.0,24.0,15.8,34.25
2015-05-13,32.75,125.0,320.0,9.1,134.0,,58.5,47.5,57.5,62.5,22.0,23.5,15.45,32.75
2015-05-14,32.0,123.0,313.0,9.0,134.0,,57.0,47.75,58.0,63.5,22.75,23.0,15.4,32.0
2015-05-15,31.75,122.0,320.0,9.0,134.0,,56.0,49.25,58.0,63.0,22.0,23.0,15.4,31.75
2015-05-18,31.5,124.0,305.0,9.0,134.0,,55.0,49.0,58.0,62.5,22.0,22.75,15.35,31.5
2015-05-19,30.25,123.0,319.0,8.95,134.0,,54.5,48.0,59.0,62.0,22.0,22.5,15.3,30.25
2015-05-20,29.75,121.0,320.0,8.85,134.0,,54.0,48.0,61.0,62.0,22.0,21.5,15.25,29.75
2015-05-21,31.25,122.0,320.0,8.55,134.0,,54.0,47.5,60.0,62.0,22.0,22.0,15.2,31.25
2015-05-22,30.75,117.0,320.0,8.65,121.0,,54.0,46.75,59.5,62.0,22.0,21.5,15.2,30.75
2015-05-25,30.75,117.0,307.0,8.6,121.0,,54.0,47.0,59.5,62.0,22.0,21.75,15.25,30.75
2015-05-26,30.5,115.0,301.0,8.55,116.0,,53.5,47.5,60.0,62.5,22.0,22.0,15.5,30.5
2015-05-27,30.25,112.0,309.0,8.5,116.0,,52.0,47.75,59.0,61.0,22.0,22.5,15.5,30.25
2015-05-28,30.0,105.0,306.0,8.35,120.0,,52.0,47.5,57.0,60.5,22.0,22.25,15.45,30.0
2015-05-29,30.5,103.0,302.0,8.3,117.0,,51.5,47.25,56.5,60.5,22.0,22.25,15.35,30.5
2015-06-02,29.25,112.0,289.0,8.1,118.0,,51.0,47.75,57.5,60.0,21.75,22.25,15.35,29.25
2015-06-03,29.5,104.0,275.0,8.05,116.0,,51.0,47.75,58.5,60.5,21.5,22.5,15.35,29.5
2015-06-04,29.75,103.0,284.0,8.1,116.0,,51.5,47.25,59.5,60.5,21.5,22.25,15.3,29.75
2015-06-05,29.75,102.0,279.0,8.05,117.0,,51.5,47.25,59.0,61.5,21.75,22.0,15.3,29.75
2015-06-08,29.75,108.0,279.0,7.85,116.0,,51.0,47.0,58.5,61.5,21.5,22.25,15.35,29.75
2015-06-09,29.25,110.0,279.0,7.8,115.0,,50.5,47.0,58.5,62.5,21.5,22.0,15.3,29.25
2015-06-10,29.0,107.0,285.0,7.7,115.0,,51.0,46.75,58.5,63.0,21.75,21.75,15.35,29.0
2015-06-11,28.5,108.0,297.0,7.5,115.0,,51.0,46.5,58.0,63.0,21.75,22.0,15.35,28.5
